latitude,longitude,bare,built,crops,flooded_vegetation,grass,label,shrub_and_scrub,snow_and_ice,trees,water
18.085197978254623,83.65608952046149,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.085197978254623,83.6660895204615,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.085197978254623,83.6760895204615,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.095197978254625,83.64608952046149,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.095197978254625,83.65608952046149,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.095197978254625,83.6660895204615,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.095197978254625,83.6760895204615,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.095197978254625,83.68608952046151,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.105197978254626,83.62608952046148,0.05761728645302355,0.07875004806555808,0.07314971298910677,0.043178425170481205,0.06782743707299232,4.0,0.12967735528945923,0.04686865583062172,0.22350491234101355,0.04069143906235695
18.105197978254626,83.63608952046148,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.105197978254626,83.64608952046149,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.105197978254626,83.65608952046149,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.105197978254626,83.6660895204615,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.105197978254626,83.6760895204615,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.105197978254626,83.68608952046151,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.105197978254626,83.69608952046151,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.105197978254626,83.70608952046152,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.115197978254628,83.61608952046147,0.05761728645302355,0.07875004806555808,0.07314971298910677,0.043178425170481205,0.06782743707299232,4.0,0.12967735528945923,0.04686865583062172,0.22350491234101355,0.04069143906235695
18.115197978254628,83.62608952046148,0.05761728645302355,0.07875004806555808,0.07314971298910677,0.043178425170481205,0.06782743707299232,4.0,0.12967735528945923,0.04686865583062172,0.22350491234101355,0.04069143906235695
18.115197978254628,83.63608952046148,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.115197978254628,83.64608952046149,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.115197978254628,83.65608952046149,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.115197978254628,83.6660895204615,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.115197978254628,83.6760895204615,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.115197978254628,83.68608952046151,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.115197978254628,83.69608952046151,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
18.115197978254628,83.70608952046152,0.04502405319362879,0.07770870835520327,0.09281587693840265,0.0439939359202981,0.03732296661473811,1.0,0.04808549792505801,0.057763885939493775,0.47141919122077525,0.056002540746703744
